epoch, accuracy, loss,
225,0.595,0.77194188658243,
226,0.595,0.76999347035357,
227,0.595,0.76806078272462,
228,0.595,0.766155547217,
229,0.595,0.76428090602028,
230,0.595,0.76243738839988,
231,0.595,0.76062360094979,
232,0.595,0.75883958940427,
233,0.595,0.75707616050572,
234,0.595,0.7553320258534,
235,0.595,0.75360531600175,
236,0.595,0.7555075787415,
237,0.595,0.75380811996638,
238,0.595,0.75566066449962,
239,0.595,0.75399220533583,
240,0.595,0.75599107641362,
241,0.595,0.75433931098939,
242,0.595,0.75632034302119,
243,0.595,0.75468041366231,
244,0.595,0.75304281072908,
245,0.595,0.75140237051991,
246,0.595,0.75345038816667,
247,0.595,0.75928908919732,
248,0.595,0.75760808362142,
249,0.595,0.75966575271114,
250,0.595,0.75795784761179,
251,0.595,0.76390422441643,
252,0.595,0.76217256652837,
253,0.595,0.76044184209268,
254,0.595,0.7587144578955,
255,0.595,0.75699142198825,
256,0.595,0.75528049897137,
257,0.6,0.76119354089791,
258,0.6,0.75949166523871,
259,0.6,0.75780441424706,
260,0.6,0.75999801800319,
261,0.6,0.75833372955984,
262,0.6,0.75668247719122,
263,0.6,0.75504355715364,
264,0.6,0.75341523495957,
265,0.6,0.75179553151878,
266,0.6,0.75018403814137,
267,0.6,0.75240464984112,
268,0.6,0.75079910897403,
269,0.6,0.74919611369179,
270,0.6,0.75143770684116,
271,0.605,0.75767660994735,
272,0.61,0.7560596439329,
273,0.61,0.75833131828245,
274,0.61,0.75670575177516,
275,0.61,0.75897397232291,
276,0.61,0.76141191096093,
277,0.615,0.75976372030025,
278,0.615,0.76205922090496,
279,0.615,0.76040075355513,
280,0.62,0.75874380681047,
281,0.62,0.7570899671664,
282,0.62,0.75544004041221,
283,0.625,0.75790848452083,
284,0.625,0.7562596460865,
285,0.625,0.75461688417256,
286,0.635,0.75298059628211,
287,0.635,0.75135022913715,
288,0.635,0.74972547739981,
289,0.635,0.74810983461171,
290,0.64,0.75047605576731,
291,0.64,0.74887094536315,
292,0.65,0.74727293470957,
293,0.655,0.7497867677965,
294,0.655,0.74819382528442,
295,0.655,0.75070640297681,
296,0.655,0.74912327563818,
297,0.655,0.74754350606248,
298,0.655,0.7459689177058,
299,0.66,0.75254846527728,
300,0.665,0.75098712385547,
301,0.685,0.72815067854075,
302,0.685,0.70107486816747,
303,0.685,0.69394229732268,
304,0.705,0.68349759777166,
305,0.705,0.6763324200875,
306,0.71,0.67531131065057,
307,0.71,0.6737645306584,
308,0.71,0.69207186577085,
309,0.705,0.70411737072852,
310,0.7,0.70608814604087,
311,0.695,0.72018486181892,
312,0.695,0.72756818658421,
313,0.69,0.74811356443344,
314,0.685,0.77009233112747,
315,0.68,0.77941010590236,
316,0.68,0.78397960134626,
317,0.675,0.78826561134104,
318,0.675,0.78715779400329,
319,0.675,0.78085879840494,
320,0.68,0.77877358593541,
321,0.685,0.76730278742424,
322,0.69,0.76477377476662,
323,0.69,0.75773049928317,
324,0.715,0.75521894462657,
325,0.715,0.75283041629378,
326,0.72,0.74617384956089,
327,0.72,0.73992982331666,
328,0.72,0.73809180613417,
329,0.72,0.73638991424031,
330,0.72,0.73480605383197,
331,0.72,0.73332931754811,
332,0.72,0.7403449222067,
333,0.72,0.73906805600784,
334,0.72,0.74220769970056,
335,0.72,0.74969630999946,
336,0.72,0.74868420733265,
337,0.72,0.7520315843904,
338,0.72,0.75106478255858,
339,0.72,0.75445447063731,
340,0.72,0.75808148765017,
341,0.72,0.75692716867252,
342,0.72,0.755664128651,
343,0.72,0.75429015506768,
344,0.72,0.75281394437175,
345,0.72,0.75125435770001,
346,0.725,0.74963499341202,
347,0.73,0.74798626034521,
348,0.735,0.74633389360869,
349,0.735,0.74469541100294,
350,0.735,0.74308441691441,
351,0.745,0.74151466913876,
352,0.745,0.73999883892091,
353,0.75,0.73854225329422,
354,0.755,0.73713914697271,
355,0.755,0.73578259674312,
356,0.755,0.73446941051879,
357,0.76,0.733193785174,
358,0.76,0.73195527044723,
359,0.765,0.73074712436782,
360,0.765,0.72955529115624,
361,0.765,0.73280105917932,
362,0.765,0.73161584575643,
363,0.765,0.73042018429051,
364,0.765,0.72920651219296,
365,0.77,0.72797049627975,
366,0.775,0.72671547695249,
367,0.78,0.72543556934772,
368,0.78,0.72413378351481,
369,0.78,0.72281620834669,
370,0.78,0.72148479812223,
371,0.78,0.72015353869527,
372,0.785,0.72756210416129,
373,0.785,0.72623187341065,
374,0.785,0.72492570870331,
375,0.785,0.72799590662425,
376,0.785,0.72672870971155,
377,0.785,0.725488977626,
378,0.785,0.72427217891853,
379,0.785,0.72307310639241,
380,0.785,0.72189348719208,
381,0.785,0.72072994878685,
382,0.785,0.71957188020537,
383,0.785,0.71841996237868,
384,0.785,0.7172686332896,
385,0.785,0.72055670403513,
386,0.785,0.71940810298452,
387,0.785,0.71826112227826,
388,0.785,0.71711453286026,
389,0.785,0.72021003959835,
390,0.785,0.71904842717449,
391,0.785,0.71788397811881,
392,0.785,0.71671394013141,
393,0.785,0.71554968686302,
394,0.785,0.714394159766,
395,0.785,0.7174802329298,
396,0.79,0.72099887095327,
397,0.79,0.71985159202546,
398,0.79,0.71871558312379,
399,0.79,0.71759199539779,
400,0.795,0.71647908650913,
401,0.815,0.69615467721165,
402,0.83,0.6869462424251,
403,0.835,0.68297773505664,
404,0.835,0.67563610558306,
405,0.835,0.67171915514033,
406,0.835,0.67478543905331,
407,0.835,0.67756487506575,
408,0.825,0.68006605937032,
409,0.825,0.68704778077194,
410,0.81,0.69488155921271,
411,0.81,0.72724863926633,
412,0.81,0.73320334150541,
413,0.8,0.7397014086273,
414,0.8,0.74101054598903,
415,0.8,0.74687944472505,
416,0.8,0.75704313785734,
417,0.8,0.75600275824403,
418,0.795,0.75408714820117,
419,0.805,0.75150185368087,
420,0.805,0.73850720861122,
421,0.81,0.73548096442693,
422,0.815,0.72753097212092,
423,0.815,0.71583366914059,
424,0.82,0.70495700070784,
425,0.825,0.7030623582223,
426,0.825,0.70144238631043,
427,0.83,0.70005048539199,
428,0.83,0.68983692422988,
429,0.835,0.69747312659269,
430,0.835,0.69668010614422,
431,0.835,0.70450644490691,
432,0.83,0.70878999982159,
433,0.83,0.71747953003019,
434,0.83,0.72218670771403,
435,0.83,0.72193855969162,
436,0.825,0.72610567499471,
437,0.82,0.72565323548033,
438,0.82,0.72501141230301,
439,0.82,0.72416466581756,
440,0.825,0.72311536188465,
441,0.825,0.72188949875196,
442,0.825,0.72052621072421,
443,0.825,0.71907356090599,
444,0.83,0.71758535961634,
445,0.835,0.71611428117854,
446,0.835,0.71970512738458,
447,0.835,0.71835144810098,
448,0.845,0.71708737744237,
449,0.845,0.71592621294256,
450,0.845,0.71486633386427,
451,0.85,0.71390133116183,
452,0.845,0.71301971016324,
453,0.845,0.71220905832273,
454,0.845,0.71145654451468,
455,0.845,0.71074207240695,
456,0.845,0.71452278949749,
457,0.845,0.71381807117163,
458,0.845,0.71308609071378,
459,0.845,0.72167799407316,
460,0.845,0.72083458417795,
461,0.845,0.71993307088768,
462,0.845,0.72407701345971,
463,0.845,0.72306040166632,
464,0.845,0.72200607933142,
465,0.845,0.72092929206614,
466,0.85,0.71984415925987,
467,0.855,0.71876535420875,
468,0.855,0.71770955843392,
469,0.855,0.71668396494209,
470,0.855,0.71570185173423,
471,0.855,0.71476839550215,
472,0.855,0.71387766077541,
473,0.855,0.71302513725965,
474,0.855,0.71692148877491,
475,0.855,0.71611848586107,
476,0.855,0.71533289478662,
477,0.855,0.71455241979932,
478,0.855,0.71376542457467,
479,0.855,0.71296309662527,
480,0.855,0.71213339471984,
481,0.86,0.71127609641187,
482,0.86,0.71039366077681,
483,0.86,0.70950079868636,
484,0.86,0.70859225188394,
485,0.86,0.70767368346163,
486,0.86,0.70674490771306,
487,0.86,0.70581174607682,
488,0.86,0.70488353035107,
489,0.86,0.70890001558904,
490,0.86,0.71260020190501,
491,0.86,0.71169593783139,
492,0.86,0.7108130129979,
493,0.86,0.70994851702554,
494,0.86,0.70910336836934,
495,0.86,0.70827825141716,
496,0.86,0.70746112797064,
497,0.86,0.70664842271228,
498,0.86,0.70583509274001,
499,0.86,0.70501987094107,
500,0.86,0.70420526212529,
501,0.875,0.68445577309207,
502,0.89,0.66604902807751,
503,0.915,0.65269053963581,
504,0.92,0.64345749843115,
505,0.92,0.64403958529056,
506,0.92,0.64917122773816,
507,0.91,0.66313186089484,
508,0.895,0.67027961575681,
509,0.875,0.67424133714673,
510,0.87,0.68489293926842,
511,0.865,0.70685329073477,
512,0.845,0.72214732340068,
513,0.845,0.75413463658568,
514,0.825,0.75858215755355,
515,0.82,0.76683036344156,
516,0.825,0.77879205771254,
517,0.825,0.78222236540309,
518,0.835,0.77210618538518,
519,0.85,0.75998571660203,
520,0.86,0.74296817538678,
521,0.86,0.72078861693307,
522,0.865,0.70621512730899,
523,0.865,0.69347279263233,
524,0.865,0.68180259863883,
525,0.87,0.68014939229555,
526,0.87,0.67902173797778,
527,0.87,0.67829622786782,
528,0.87,0.68210367378332,
529,0.87,0.68643258268124,
530,0.87,0.69581760842991,
531,0.87,0.69658838455428,
532,0.87,0.70167343509364,
533,0.865,0.70269818085258,
534,0.865,0.70354763276848,
535,0.86,0.70799179237321,
536,0.86,0.71343244966464,
537,0.86,0.71837148170021,
538,0.86,0.717310018277,
539,0.86,0.71574570903104,
540,0.86,0.70989276808057,
541,0.86,0.70786233692421,
542,0.865,0.70577799140645,
543,0.865,0.70376302418423,
544,0.865,0.70190870995154,
545,0.865,0.700272699694,
546,0.87,0.69888445883112,
547,0.87,0.69775666065603,
548,0.87,0.69688201423804,
549,0.87,0.69624302272181,
550,0.87,0.69580561210633,
551,0.87,0.69553392528971,
552,0.87,0.69537284487761,
553,0.87,0.70511952676531,
554,0.87,0.71019506851589,
555,0.87,0.70998824867725,
556,0.87,0.70964644373042,
557,0.87,0.7183063821832,
558,0.87,0.71763021339887,
559,0.87,0.71678392097368,
560,0.87,0.7157895584179,
561,0.87,0.7146808281697,
562,0.87,0.71350394810299,
563,0.87,0.7123002280564,
564,0.87,0.70745035901807,
565,0.87,0.70636950379851,
566,0.87,0.70536730528182,
567,0.87,0.70445394683601,
568,0.87,0.70363230438128,
569,0.875,0.70645560371815,
570,0.875,0.70582143610134,
571,0.875,0.70526073093605,
572,0.875,0.70474674414852,
573,0.875,0.70425377829353,
574,0.875,0.71388624356241,
575,0.875,0.71333895066221,
576,0.875,0.71273411428752,
577,0.875,0.71206425672354,
578,0.875,0.71132625185923,
579,0.875,0.71052576828717,
580,0.875,0.70967453355995,
581,0.875,0.70878841963078,
582,0.875,0.70789309075301,
583,0.875,0.70700767575682,
584,0.875,0.70615067871623,
585,0.875,0.70533738899249,
586,0.875,0.70457585212007,
587,0.875,0.7091097400748,
588,0.875,0.70841703247536,
589,0.875,0.70774802444679,
590,0.875,0.71264418954675,
591,0.88,0.71194791534069,
592,0.88,0.71123511165416,
593,0.88,0.71050477140683,
594,0.88,0.71461476573075,
595,0.88,0.71382899721814,
596,0.88,0.71303121917458,
597,0.88,0.71751117903377,
598,0.88,0.71669656431271,
599,0.88,0.71589653196776,
600,0.88,0.71512889919337,
601,0.91,0.66277222699683,
602,0.935,0.64228434102115,
603,0.935,0.63392958532011,
604,0.945,0.62988734467348,
605,0.945,0.63025302994809,
606,0.945,0.63518783281963,
607,0.935,0.63696267574895,
608,0.93,0.65439957181461,
609,0.915,0.66149848869299,
610,0.885,0.68903711152516,
611,0.87,0.72554029629734,
612,0.865,0.74154727499162,
613,0.86,0.75464196294346,
614,0.85,0.76534166107565,
615,0.85,0.76017571525687,
616,0.855,0.75656180062405,
617,0.86,0.74992829917208,
618,0.865,0.74156624740921,
619,0.875,0.73269391546525,
620,0.88,0.71369578839745,
621,0.895,0.70365584116549,
622,0.9,0.6933414662317,
623,0.9,0.6851728682376,
624,0.91,0.67427840531102,
625,0.91,0.66817794853953,
626,0.91,0.67150760086091,
627,0.91,0.67457386223682,
628,0.9,0.67575137817598,
629,0.9,0.68713686486429,
630,0.885,0.69952427896635,
631,0.885,0.70206006653217,
632,0.88,0.70941893881382,
633,0.88,0.7166622192137,
634,0.88,0.71717206001884,
635,0.88,0.71661960725457,
636,0.88,0.71508580489603,
637,0.88,0.71275666155411,
638,0.88,0.70991636329441,
639,0.885,0.70687532026766,
640,0.885,0.70387897443802,
641,0.885,0.70118822200818,
642,0.89,0.69893499022615,
643,0.89,0.69716011634706,
644,0.89,0.69590115232046,
645,0.89,0.69513178717676,
646,0.9,0.69482090693559,
647,0.895,0.69489039424926,
648,0.895,0.6952555815933,
649,0.895,0.69579046934592,
650,0.89,0.69633925725709,
651,0.89,0.69675448884078,
652,0.885,0.69693196913465,
653,0.88,0.69675781573932,
654,0.88,0.69991818507662,
655,0.885,0.69528802731464,
656,0.89,0.69406454981772,
657,0.89,0.6926242264322,
658,0.895,0.69109318078706,
659,0.895,0.68959517175269,
660,0.9,0.68822475056099,
661,0.9,0.68704169539742,
662,0.905,0.68607918446037,
663,0.91,0.68534276644771,
664,0.91,0.68482373475037,
665,0.905,0.68449890901922,
666,0.905,0.6843113525961,
667,0.905,0.68422409747542,
668,0.905,0.68752252487207,
669,0.905,0.68740309897449,
670,0.905,0.6921720268931,
671,0.905,0.69172881444348,
672,0.905,0.69110778696883,
673,0.905,0.69504141712669,
674,0.905,0.69408262059338,
675,0.905,0.6930516150747,
676,0.905,0.6920024109611,
677,0.905,0.6910038759949,
678,0.905,0.69010211987143,
679,0.905,0.68930994674097,
680,0.91,0.68863836293877,
681,0.905,0.69249321531401,
682,0.905,0.69200498387785,
683,0.905,0.69154797837975,
684,0.905,0.69108450663496,
685,0.905,0.69058042728788,
686,0.905,0.68999450513804,
687,0.905,0.68932416852354,
688,0.905,0.68855729972102,
689,0.905,0.68774165908774,
690,0.905,0.68690625413928,
691,0.905,0.68611072546242,
692,0.91,0.68536906333626,
693,0.91,0.68468705064156,
694,0.91,0.68405900835702,
695,0.91,0.68347485957941,
696,0.91,0.6829190394726,
697,0.91,0.6876609958348,
698,0.91,0.68705469156819,
699,0.91,0.68641128273275,
700,0.91,0.68572128388883,
701,0.93,0.64910164467264,
702,0.95,0.62471516528784,
703,0.945,0.61372009436917,
704,0.94,0.61927905147516,
705,0.94,0.61704865111848,
706,0.95,0.62014344199342,
707,0.945,0.62353407056585,
708,0.93,0.64543785945631,
709,0.925,0.67038416377668,
710,0.895,0.69250374444962,
711,0.895,0.71292623556254,
712,0.875,0.73796082131681,
713,0.865,0.74729269819557,
714,0.865,0.75574342243639,
715,0.865,0.75196083609231,
716,0.865,0.74400658121649,
717,0.875,0.72502686585283,
718,0.885,0.70677148557419,
719,0.895,0.6876082787281,
720,0.895,0.67819309584118,
721,0.925,0.67085479684666,
722,0.93,0.66559785433677,
723,0.93,0.66218663347754,
724,0.93,0.66051597082498,
725,0.93,0.6580665510516,
726,0.92,0.65994970048364,
727,0.91,0.66309669308853,
728,0.905,0.66702524436744,
729,0.905,0.67117602707214,
730,0.9,0.68311973438935,
731,0.9,0.68966183656905,
732,0.895,0.69096971888841,
733,0.895,0.69042940063266,
734,0.895,0.68821181493404,
735,0.9,0.68193402238435,
736,0.9,0.67806063808675,
737,0.91,0.67404572585953,
738,0.915,0.67029753893077,
739,0.915,0.66708688670945,
740,0.915,0.66455637536289,
741,0.915,0.66280357645546,
742,0.92,0.66184270833035,
743,0.915,0.66162615035781,
744,0.915,0.66206501801906,
745,0.915,0.66298212502238,
746,0.91,0.66418261031411,
747,0.91,0.66540650715482,
748,0.905,0.66640418290776,
749,0.905,0.66938108485626,
750,0.905,0.66944921575206,
751,0.905,0.66882142690586,
752,0.905,0.66753868865554,
753,0.905,0.66576379857197,
754,0.905,0.66148901904007,
755,0.91,0.65948921116865,
756,0.915,0.65762045267436,
757,0.915,0.65601034129986,
758,0.915,0.65474488950058,
759,0.915,0.65386176671565,
760,0.915,0.65335246140451,
761,0.915,0.65318475233251,
762,0.915,0.65328125254476,
763,0.915,0.65355201179719,
764,0.915,0.65389217229806,
765,0.915,0.65688386897471,
766,0.915,0.65900557511735,
767,0.915,0.65893221230848,
768,0.915,0.65849639643652,
769,0.915,0.65772295421929,
770,0.915,0.65668366204563,
771,0.915,0.65546049013931,
772,0.915,0.65415397468392,
773,0.915,0.65288328247138,
774,0.915,0.65175328082298,
775,0.92,0.65080079485077,
776,0.92,0.65004810727641,
777,0.915,0.64949539204844,
778,0.915,0.64910479783204,
779,0.915,0.64882942936196,
780,0.915,0.6485893725559,
781,0.915,0.64832867179818,
782,0.915,0.64802614496024,
783,0.915,0.64757184392555,
784,0.915,0.64694646901305,
785,0.915,0.64616654324449,
786,0.915,0.64527554152965,
787,0.915,0.64432051837952,
788,0.915,0.64340047988702,
789,0.92,0.6425564456727,
790,0.92,0.64181436738877,
791,0.92,0.64116795552237,
792,0.92,0.64061391083125,
793,0.92,0.64193815046495,
794,0.92,0.64627957477018,
795,0.92,0.64576237045884,
796,0.92,0.64519612578007,
797,0.92,0.64456857024563,
798,0.92,0.643868569282,
799,0.92,0.64307912543651,
800,0.92,0.64227339139928,
801,0.955,0.60935114642304,
802,0.94,0.60149101877705,
803,0.925,0.59745195641815,
804,0.93,0.60160532495695,
805,0.93,0.60245769723223,
806,0.935,0.60376426119373,
807,0.95,0.61147747440515,
808,0.935,0.62364093459153,
809,0.925,0.64773622797895,
810,0.89,0.6855763665415,
811,0.885,0.70690036164057,
812,0.885,0.72759501484531,
813,0.875,0.7350927965189,
814,0.875,0.73180627364647,
815,0.88,0.72020891824437,
816,0.885,0.70335501185055,
817,0.895,0.68264164411346,
818,0.91,0.66561029044405,
819,0.915,0.64893787327791,
820,0.925,0.63830667520874,
821,0.925,0.62492971722656,
822,0.93,0.61788206983044,
823,0.94,0.61331688466362,
824,0.93,0.61450020956416,
825,0.925,0.620004914343,
826,0.925,0.62595375363411,
827,0.92,0.63254854944731,
828,0.91,0.64034012916514,
829,0.91,0.64484887721617,
830,0.905,0.64866876011754,
831,0.905,0.65234439939977,
832,0.91,0.65103135475341,
833,0.915,0.64602754365928,
834,0.92,0.64008393780836,
835,0.92,0.6341857037677,
836,0.925,0.63201419139222,
837,0.92,0.62796076501636,
838,0.925,0.62529233146298,
839,0.93,0.62398939186307,
840,0.925,0.62395338023559,
841,0.925,0.62494835700485,
842,0.925,0.6267644512518,
843,0.92,0.62906741762612,
844,0.915,0.63135395868213,
845,0.915,0.6331729470781,
846,0.91,0.63415821649718,
847,0.91,0.63515764332693,
848,0.91,0.6339485431757,
849,0.915,0.62806258636221,
850,0.92,0.62535383060395,
851,0.92,0.6223181724712,
852,0.92,0.61938218109408,
853,0.92,0.61687899745601,
854,0.92,0.61497470962211,
855,0.92,0.61617988534356,
856,0.92,0.61576826977473,
857,0.92,0.61604008733437,
858,0.92,0.61686076095918,
859,0.92,0.61801632700974,
860,0.92,0.6192465991634,
861,0.92,0.62029322857043,
862,0.92,0.62090853071431,
863,0.92,0.62097033291105,
864,0.92,0.62044280530679,
865,0.92,0.61937266724595,
866,0.92,0.61786678755905,
867,0.92,0.61606935281844,
868,0.92,0.61419533669568,
869,0.92,0.61241647907513,
870,0.92,0.61090413535842,
871,0.92,0.60974945030369,
872,0.92,0.6089697101369,
873,0.92,0.60855524840898,
874,0.92,0.60845224195129,
875,0.92,0.60853470475937,
876,0.92,0.60869325362499,
877,0.92,0.60880836423047,
878,0.92,0.60875954501411,
879,0.92,0.60854528132543,
880,0.92,0.60804582554652,
881,0.92,0.60727600275331,
882,0.92,0.60629975388807,
883,0.92,0.60520315643788,
884,0.92,0.6040996220248,
885,0.92,0.60308355067546,
886,0.92,0.60220203762545,
887,0.92,0.6014765422334,
888,0.92,0.60094205590941,
889,0.92,0.60056528033291,
890,0.92,0.60030359325429,
891,0.92,0.6000243465641,
892,0.92,0.59967401464141,
893,0.92,0.59918591503727,
894,0.92,0.59856124170307,
895,0.92,0.5978200055854,
896,0.92,0.59702153384003,
897,0.925,0.59619033987271,
898,0.925,0.59535211276915,
899,0.925,0.59459206651302,
900,0.925,0.59393052799154,
901,0.955,0.56266971821036,
902,0.93,0.55046879069669,
903,0.925,0.54977369049121,
904,0.92,0.55423635111388,
905,0.925,0.55802263887292,
906,0.945,0.56291660781975,
907,0.945,0.57281711488999,
908,0.935,0.59299933986114,
909,0.925,0.61990871901147,
910,0.905,0.6491176352979,
911,0.9,0.66777449485429,
912,0.89,0.67609513420691,
913,0.9,0.67788124406439,
914,0.9,0.66553027232625,
915,0.91,0.6424859257155,
916,0.915,0.62370642598297,
917,0.925,0.60617709068567,
918,0.93,0.59175514566535,
919,0.93,0.58100617857187,
920,0.935,0.57395125367184,
921,0.945,0.57048799669143,
922,0.945,0.57052013086893,
923,0.945,0.57384964508486,
924,0.94,0.57949808437228,
925,0.92,0.58809884123746,
926,0.915,0.59646688859774,
927,0.915,0.60279272649312,
928,0.915,0.60593213974527,
929,0.915,0.60549463438454,
930,0.915,0.60181769609632,
931,0.915,0.59578732696899,
932,0.92,0.58862325506542,
933,0.92,0.58167063808661,
934,0.92,0.57580573648575,
935,0.93,0.57155264731957,
936,0.93,0.56919028668595,
937,0.93,0.56861624641555,
938,0.93,0.56967823608887,
939,0.925,0.57201524549193,
940,0.93,0.57515033050618,
941,0.925,0.57849744478912,
942,0.925,0.58142423886149,
943,0.925,0.58341110459685,
944,0.925,0.58405760162026,
945,0.92,0.58318689019427,
946,0.92,0.58095579569143,
947,0.92,0.5777249314373,
948,0.925,0.57397163599841,
949,0.925,0.57030428046667,
950,0.925,0.56719718325354,
951,0.93,0.56491087090994,
952,0.93,0.56358998241917,
953,0.93,0.56325592255324,
954,0.93,0.56379451368913,
955,0.93,0.56500330744828,
956,0.925,0.56662155240727,
957,0.925,0.56827373112236,
958,0.925,0.56964856719212,
959,0.925,0.57048190400932,
960,0.925,0.57057884265042,
961,0.925,0.56986777618993,
962,0.925,0.56846147113375,
963,0.925,0.56661123806294,
964,0.925,0.56453844990496,
965,0.925,0.56247014105857,
966,0.925,0.56067052635526,
967,0.925,0.55928736861772,
968,0.925,0.55837630917315,
969,0.925,0.55793280425061,
970,0.925,0.55788480151632,
971,0.925,0.5581241255056,
972,0.925,0.55886631295724,
973,0.925,0.55924259954036,
974,0.925,0.55938093662946,
975,0.925,0.55919011307309,
976,0.925,0.55865423225801,
977,0.925,0.55781066135834,
978,0.925,0.55674716359038,
979,0.925,0.55564515855169,
980,0.925,0.55465448532254,
981,0.925,0.55382592241766,
982,0.925,0.55317791017434,
983,0.925,0.55270982371986,
984,0.925,0.55239584599969,
985,0.925,0.55218272424306,
986,0.925,0.55196107437745,
987,0.925,0.55162032365237,
988,0.925,0.55114125713027,
989,0.925,0.55048810259031,
990,0.925,0.54971655265323,
991,0.925,0.5488660160563,
992,0.925,0.54806236306414,
993,0.93,0.54733342722105,
994,0.93,0.54669825615171,
995,0.93,0.54618170351372,
996,0.93,0.54577184362815,
997,0.93,0.54544147053313,
998,0.93,0.5451302242639,
999,0.93,0.54476067923114,
1000,0.93,0.54430177966461,
1001,0.94,0.50570174084308,
1002,0.93,0.4977735188251,
1003,0.925,0.49507473761327,
1004,0.925,0.50060302819746,
1005,0.93,0.50560312813025,
1006,0.955,0.51397233990589,
1007,0.955,0.53424378610129,
1008,0.93,0.56811589658483,
1009,0.925,0.60409514578833,
1010,0.9,0.6322367622507,
1011,0.9,0.6458714739607,
1012,0.9,0.64286650488948,
1013,0.91,0.62586997871344,
1014,0.915,0.60080188718322,
1015,0.915,0.57402702261528,
1016,0.93,0.5517077190642,
1017,0.935,0.53558824088285,
1018,0.935,0.52497000182727,
1019,0.93,0.51896060147667,
1020,0.94,0.51703052648242,
1021,0.95,0.5191113120489,
1022,0.95,0.52208930204347,
1023,0.94,0.53314314658888,
1024,0.925,0.54591426887497,
1025,0.915,0.55779224238489,
1026,0.915,0.5659972422991,
1027,0.915,0.56876249402365,
1028,0.915,0.5657378806562,
1029,0.915,0.55799823165961,
1030,0.915,0.54754110531006,
1031,0.925,0.53656566359103,
1032,0.94,0.52697947754914,
1033,0.945,0.51985873732449,
1034,0.945,0.51568680787643,
1035,0.94,0.51447386364139,
1036,0.94,0.5159683451806,
1037,0.94,0.51972302097858,
1038,0.935,0.52504142205094,
1039,0.93,0.53098993222588,
1040,0.925,0.53644739559834,
1041,0.925,0.54033588897934,
1042,0.925,0.54190615115423,
1043,0.925,0.54090528498344,
1044,0.925,0.53762459194177,
1045,0.925,0.53283763062737,
1046,0.93,0.52742151927788,
1047,0.935,0.52233432496582,
1048,0.935,0.51825859546987,
1049,0.935,0.51559043367096,
1050,0.935,0.51448203363159,
1051,0.935,0.51489143643417,
1052,0.935,0.51654609813386,
1053,0.935,0.51903761865402,
1054,0.935,0.52185050691787,
1055,0.925,0.52441418405859,
1056,0.925,0.52624930619949,
1057,0.925,0.52696717037958,
1058,0.925,0.52643225290928,
1059,0.925,0.52478108543025,
1060,0.93,0.52234959332634,
1061,0.935,0.51958562958508,
1062,0.935,0.51691163328917,
1063,0.935,0.51464774093418,
1064,0.935,0.5130263327217,
1065,0.935,0.51218741504524,
1066,0.935,0.51209951254969,
1067,0.935,0.51261293210495,
1068,0.935,0.51352732745673,
1069,0.935,0.51454467332329,
1070,0.935,0.5153790068929,
1071,0.935,0.51579568710458,
1072,0.935,0.5156351033432,
1073,0.935,0.51489160862957,
1074,0.935,0.5136697039585,
1075,0.935,0.51220527460992,
1076,0.935,0.51076694984885,
1077,0.935,0.50950485746973,
1078,0.935,0.50857213901604,
1079,0.935,0.50801064456489,
1080,0.935,0.50779315530838,
1081,0.935,0.50781736682376,
1082,0.935,0.50795216448476,
1083,0.935,0.50801315304738,
1084,0.935,0.50785118941862,
1085,0.935,0.50742513769002,
1086,0.935,0.50674925489265,
1087,0.935,0.50594230812183,
1088,0.935,0.50508285634424,
1089,0.935,0.50426562674161,
1090,0.935,0.50365153358218,
1091,0.935,0.50323223584636,
1092,0.935,0.50297243397132,
1093,0.935,0.50281894309008,
1094,0.935,0.50268127998931,
1095,0.935,0.50245754610311,
1096,0.935,0.50206716333945,
1097,0.935,0.50152833626101,
1098,0.935,0.50091003740422,
1099,0.935,0.5002827808626,
1100,0.935,0.49967734514852,
1101,0.94,0.46367099459168,
1102,0.93,0.46414542005313,
1103,0.925,0.46923716070198,
1104,0.92,0.4751943225784,
1105,0.925,0.48075158924806,
1106,0.925,0.49035651955039,
1107,0.94,0.50655090803463,
1108,0.935,0.53776296302264,
1109,0.915,0.57145316707959,
1110,0.9,0.59765849718365,
1111,0.9,0.60870581331898,
1112,0.9,0.60277469621027,
1113,0.9,0.58320621897438,
1114,0.91,0.55622931149062,
1115,0.915,0.52850686101029,
1116,0.93,0.50521702584838,
1117,0.935,0.48902254245999,
1118,0.935,0.47990542639001,
1119,0.93,0.47693044929895,
1120,0.93,0.47910308103122,
1121,0.925,0.48549681193001,
1122,0.925,0.49477381981254,
1123,0.935,0.50506235652804,
1124,0.94,0.51408510402564,
1125,0.925,0.51120128611651,
1126,0.925,0.52090534946924,
1127,0.925,0.51737463260905,
1128,0.93,0.5102579852158,
1129,0.935,0.5012781998305,
1130,0.935,0.49221139287856,
1131,0.935,0.48459113092633,
1132,0.94,0.47929716401263,
1133,0.935,0.47684109447264,
1134,0.945,0.47733438941926,
1135,0.945,0.4803853483409,
1136,0.95,0.48531629616538,
1137,0.94,0.49109566503795,
1138,0.935,0.49644900662513,
1139,0.935,0.50019137976557,
1140,0.925,0.50160170072233,
1141,0.925,0.50048037724472,
1142,0.925,0.49712783020132,
1143,0.93,0.49233290711374,
1144,0.935,0.48710433051231,
1145,0.94,0.48225162699498,
1146,0.935,0.47842027058315,
1147,0.935,0.47594590793314,
